SUPERMERCADO;Unimarc;AVENIDA PEDRO AGUIRRE CER 11387;II;ANTOFAGASTA;;;;;
SUPERMERCADO;Lider;AVDA JORGE ALESSANDRI;RM;LA REINA;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;AVDA PRINCIPE DE GALES;RM;LA REINA;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;Av. Baquedano  862, Lampa;RM;LAMPA;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;
SUPERMERCADO;Lider;AVDA APOQUINDO;RM;LAS CONDES;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA IV CENTENARIO;RM;LAS CONDES;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA AMERICO VESPUCIO NORTE;RM;LAS CONDES;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;CALLE CAMINO EL ALBA;RM;LAS CONDES;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Unimarc;AVDA PORTUGAL 56;RM;SANTIAGO;Tomás Mackenna;KAM SMU;;;
SUPERMERCADO;Lider;AVDA TOMAS MORO;RM;LAS CONDES;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;PSJE RIO MAULE;RM;LAS CONDES;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Unimarc;AVDA JOSE ALCALDE DELANO 10497;RM;LO BARNECHEA;Tomás Mackenna;KAM SMU;;;
SUPERMERCADO;Lider;CALLE LA PLAZA;RM;LAS CONDES;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;CALLE EL RODEO;RM;LO BARNECHEA;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;AVDA LAS CONDES;RM;LO BARNECHEA;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;CALLE NEPTUNO;RM;LO PRADO;Carlos Nuñez;KAM Walmart;Eduardo Castañeda;Supervisor;
SUPERMERCADO;Lider;Av. P. Hurtado  13310 Los Morros, San Bernardo;RM;Los Morros;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;
SUPERMERCADO;Lider;AVDA JOSE PEDRO ALESSANDRI;RM;MACUL;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;CALLE CRNEL RAMON FREIRE;RM;MAIPÚ;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;Americo vespucio 1122, Maipu;RM;MAIPÚ;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA AMERICO VESPUCIO;RM;MAIPÚ;Carlos Nuñez;KAM Walmart;Eduardo Castañeda;Supervisor;
SUPERMERCADO;Lider;CALLE CRNEL RAMON FREIRE;RM;MAIPÚ;Carlos Nuñez;KAM Walmart;Eduardo Castañeda;Supervisor;
SUPERMERCADO;Lider;AVDA LOS PAJARITOS;RM;MAIPÚ;Carlos Nuñez;KAM Walmart;Eduardo Castañeda;Supervisor;
SUPERMERCADO;Lider;AVDA TRES PONIENTE;RM;MAIPÚ;Carlos Nuñez;KAM Walmart;Eduardo Castañeda;Supervisor;
SUPERMERCADO;Lider;AV. RINCONADA 2525, MAIPU;RM;MAIPÚ;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;
SUPERMERCADO;Lider;AVDA VICUÑA MACKENNA;RM;MELIPILLA;Carlos Nuñez;KAM Walmart;Carlos Monreal;Supervisor;
SUPERMERCADO;Unimarc;CALLE ESTADO 85;RM;SANTIAGO;Tomás Mackenna;KAM SMU;;;
SUPERMERCADO;Lider;AVDA GRECIA;RM;ÑUÑOA;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA IRARRAZAVAL;RM;ÑUÑOA;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;IRARRAZAVAL AV. 2410, NUÑOA;RM;ÑUÑOA;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA IRARRAZAVAL;RM;ÑUÑOA;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;AVDA AMERICO VESPUCIO;RM;ÑUÑOA;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Unimarc;CALLE COMPAÑIA DE JESUS 1214;RM;SANTIAGO;Tomás Mackenna;KAM SMU;;;
SUPERMERCADO;Lider;Av. Tobalaba  10831 Peñalolen;RM;Orientales;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;Corrobrar comuna
SUPERMERCADO;Lider;Av. 18 de Septiembre  311 Paine;RM;Paine;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;
SUPERMERCADO;Lider;Av. Clotario Blest  5470, Santiago;RM;Panoteca Clotario Blest;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;Corrobrar comuna
SUPERMERCADO;Lider;Av. Lo Ovalle  2356, Santiago;RM;Panoteca Lo Ovalle;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;Corrobrar comuna
SUPERMERCADO;Lider;Av. 21 de Mayo  841, Peñaflor;RM;Peñaflor;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;
SUPERMERCADO;Unimarc;CALLE PORTUGAL 579;RM;SANTIAGO;Tomás Mackenna;KAM SMU;;;
SUPERMERCADO;Lider;AVDA CONSISTORIAL;RM;PEÑALOLÉN;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA AMERICO VESPUCIO;RM;PEÑALOLÉN;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;Vicuña Mackenna  998 Renca;RM;Petersen;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;Corrobrar comuna
SUPERMERCADO;Lider;CALLE RANCAGUA;RM;PROVIDENCIA;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA 11 DE SEPTIEMBRE;RM;PROVIDENCIA;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA MANUEL MONTT;RM;PROVIDENCIA;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;CALLE LAS CAMELIAS;RM;PROVIDENCIA;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;Sta Isabel;RM;PROVIDENCIA;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA PEDRO DE VALDIVIA;RM;PROVIDENCIA;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;AVDA LAGUNA SUR;RM;PUDAHUEL;Carlos Nuñez;KAM Walmart;Cindy Bravo;Supervisor;
SUPERMERCADO;Lider;AVDA NONATO COO;RM;PUENTE ALTO;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA DIEGO PORTALES;RM;PUENTE ALTO;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA MEXICO;RM;PUENTE ALTO;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA CONCHA Y TORO;RM;PUENTE ALTO;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;AVDA LOS TOROS;RM;PUENTE ALTO;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;Av. Domingo Tocornal 369;RM;PUENTE ALTO;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;
SUPERMERCADO;Lider;Eyzaguirre Oriente 1981;RM;PUENTE ALTO;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;
SUPERMERCADO;Lider;AVDA LIBER BERNARDO O'HIGGINS;RM;QUILICURA;Carlos Nuñez;KAM Walmart;Eduardo Castañeda;Supervisor;
SUPERMERCADO;Lider;Avenida Matta 1400, Quilicura;RM;QUILICURA;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;
SUPERMERCADO;Lider;AVDA MATUCANA;RM;QUINTA NORMAL;Carlos Nuñez;KAM Walmart;Eduardo Castañeda;Supervisor;
SUPERMERCADO;Lider;AVDA RECOLETA;RM;RECOLETA;Carlos Nuñez;KAM Walmart;Eduardo Castañeda;Supervisor;
SUPERMERCADO;Lider;Av. Recoleta  5252 Huechuraba;RM;Recoleta Norte;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;Corrobrar comuna
SUPERMERCADO;Lider;CALLE URMENETA;RM;SAN BERNARDO;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA SAN JOSE;RM;SAN BERNARDO;Carlos Nuñez;KAM Walmart;Eduardo Castañeda;Supervisor;
SUPERMERCADO;Lider;AVDA PORTALES;RM;SAN BERNARDO;Carlos Nuñez;KAM Walmart;Eduardo Castañeda;Supervisor;
SUPERMERCADO;Lider;Eucaliptus 81, San Bernardo;RM;SAN BERNARDO;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;
SUPERMERCADO;Lider;AVDA VICUNA MACKENNA N° 3361;RM;SAN JOAQUÍN;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;AVDA GRAN AVDA JOSE MIGUEL CARRERA;RM;SAN MIGUEL;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA GRAN AVDA JOSE MIGUEL CARRERA;RM;SAN MIGUEL;Carlos Nuñez;KAM Walmart;Eduardo Castañeda;Supervisor;
SUPERMERCADO;Lider;AVDA STA ROSA;RM;SAN RAMON;Carlos Nuñez;KAM Walmart;Eduardo Castañeda;Supervisor;
SUPERMERCADO;Lider;Av. Santa Rosa  7936 Santiago,Santiago;RM;Santa Rosa;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;
SUPERMERCADO;Lider;CALLE HUERFANOS;RM;SANTIAGO;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;CALLE MERCED;RM;SANTIAGO;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA DIEZ DE JULIO HUAMACHUCO;RM;SANTIAGO;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;CALLE STO DOMINGO;RM;SANTIAGO;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;CALLE SAN PABLO;RM;SANTIAGO;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;CALLE PADRE ALONSO DE 730, Loc 699;RM;SANTIAGO;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA SAN MARTíN 35;RM;SANTIAGO;Carlos Nuñez;KAM Walmart;Alex Barrera;Supervisor;
SUPERMERCADO;Lider;AVDA LIBERTADOR BERNARDO O`HIGGINS;RM;TALAGANTE;Carlos Nuñez;KAM Walmart;Eduardo Castañeda;Supervisor;
SUPERMERCADO;Lider;Av. La Travesía  7127,Pudahuel, Santiago;RM;Travesia;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;
SUPERMERCADO;Lider;CALLE BUENAVENTURA;RM;VITACURA;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Unimarc;AVDA FRANCIA 640;RM;LAMPA;Tomás Mackenna;KAM SMU;;;
SUPERMERCADO;Unimarc;CALLE ARTURO PRAT 681;RM;LAMPA;Tomás Mackenna;KAM SMU;;;
SUPERMERCADO;Unimarc;CALLE LOS HALCONES 2180;RM;LAMPA;Tomás Mackenna;KAM SMU;;;
SUPERMERCADO;Lider;AVDA VITACURA;RM;VITACURA;Carlos Nuñez;KAM Walmart;Leonardo Poblete;Supervisor;
SUPERMERCADO;Lider;Av. San Fermin Vivaceta  827, Santiago;RM;VIVACETA;Carlos Nuñez;KAM Walmart;Silas Ancar;Supervisor;
SUPERMERCADO;SANTA ISABEL;CALLE CAMINO A LONQUEN S/N;RM;CALERA DE TANGO;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;18 de Septiembre;RM;PAINE;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA CARD JOSE MARIA CARO 1771;RM;CONCHALÍ;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA INDEPENDENCIA 3160;RM;CONCHALÍ;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA PEDRO FONTOVA 7789;RM;HUECHURABA;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA FERMIN VIVACETA 957;RM;INDEPENDENCIA;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA MANUEL ANTONIO MATTA 737;RM;QUILICURA;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA LAS TORRES 450;RM;QUILICURA;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;CALLE GRAL SAN MARTIN 47;RM;LAMPA;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA LO MARCOLETA 361;RM;QUILICURA;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;CALLE JOSE JOAQUIN PEREZ 7259;RM;CERRO NAVIA;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA LIBER BERNARDO O'HIGGINS 3370;RM;ESTACIÓN CENTRAL;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA ECUADOR 5455;RM;LO PRADO;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA LOS PAJARITOS 4909;RM;MAIPU;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA 5 DE ABRIL 216;RM;MAIPU;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA PARQUE CENTRAL PONIENTE 1040;RM;MAIPU;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA AMERICO VESPUCIO 51;RM;MAIPU;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA EL ROSAL 1391;RM;MAIPU;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA TRES PONIENTE 2600;RM;MAIPU;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA ALCALDE JOSE LUIS INFANTE 1320;RM;MAIPU;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA LOS PAJARITOS 1948;RM;MAIPU;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;CALLE SAN PABLO 4870;RM;QUINTA NORMAL;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA SALVADOR GUTIERREZ;RM;QUINTA NORMAL;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA DOMINGO STA MARIA 3962;RM;RENCA;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;CALLE HUERFANOS 1437;RM;SANTIAGO;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;CALLE ALMTE LATORRE 310;RM;SANTIAGO;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;CALLE ISMAEL VALDES VERGARA 838;RM;SANTIAGO;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;CALLE SAN MARTIN 29;RM;SANTIAGO;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;CALLE SAN DIEGO 235;RM;SANTIAGO;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;CALLE BANDERA 201;RM;SANTIAGO;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;CALLE COMPAÑIA 2305;RM;SANTIAGO;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA  O´HIGGINS 1689;RM;CURACAVI;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA VICUNA MACKENNA 2003;RM;PEÑAFLOR;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;AVDA  RECOLETA;RM;RECOLETA;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;ISLA DE MAIPO;RM;ISLA DE MAIPO;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;COLINA  VALLE ALEGRE;RM;COLINA;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;Bosques de Maipu;RM;MAIPÚ;Diego Chamy;KAM Cencosud;Aliro Merida;;
SUPERMERCADO;SANTA ISABEL;CALLE CARLOS OSSANDON 1301;RM;LA REINA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA LARRAIN 6677;RM;LA REINA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA APOQUINDO 7200;RM;LAS CONDES;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA APOQUINDO 8450;RM;LAS CONDES;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA MANQUEHUE SUR 329;RM;LAS CONDES;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA PADRE HURTADO SUR 1621;RM;LAS CONDES;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA LAS CONDES 12207;RM;LAS CONDES;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA VICUNA MACKENNA 1048;RM;ÑUÑOA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA PEDRO DE VALDIVIA 3402;RM;ÑUÑOA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA FRANCISCO BILBAO 2855;RM;PROVIDENCIA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA PROVIDENCIA 2178;RM;PROVIDENCIA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA STA ROSA 2055;RM;SANTIAGO;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA VITACURA 6255;RM;VITACURA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA PORTUGAL 112;RM;SANTIAGO;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA GRAN AVDA JOSE MIGUEL CAR 9863;RM;EL BOSQUE;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA GRAN AVDA JOSE MIGUEL CAR 6610;RM;LA CISTERNA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA OSSA 36;RM;LA CISTERNA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA LA FLORIDA 10149;RM;LA FLORIDA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA LA FLORIDA 9385;RM;LA FLORIDA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA WALKER MARTINEZ 1786;RM;LA FLORIDA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA VICUNA MACKENNA 11145;RM;LA FLORIDA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA TRINIDAD 125;RM;LA FLORIDA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA STA ROSA 7678;RM;LA GRANJA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;CALLE LOS PENSAMIENTOS 10620;RM;LA GRANJA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA JOAQUIN EDWARDS BELLO 10670;RM;LA GRANJA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA STA ROSA 13015;RM;LA PINTANA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA ALCALDE CARLOS VALDOVINOS 2020;RM;PEDRO AGUIRRE CERDA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA JOSE JOAQUIN PRIETO 5531;RM;PEDRO AGUIRRE CERDA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA TOBALABA 13949;RM;PEÑALOLÉN;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA GRECIA 5791;RM;PEÑALOLÉN;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA CONCHA Y TORO 982;RM;PUENTE ALTO;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;AVDA EUCALIPTUS;RM;SAN BERNARDO;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;CALLE ISLA PORTEZUELO 615;RM;PUDAHUEL;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;PEÑON;RM;SAN JOSE DE MAIPO;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;LA REINA;RM;LA REINA;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
SUPERMERCADO;SANTA ISABEL;ALMIRANTE RIVEROS;RM;SAN BERNARDO;Diego Chamy;KAM Cencosud;Alvaro Jeldes;;
;OTRO;EASY;LA REINA;RM;LA REINA;Diego Chamy;KAM Cencosud;Claudio Contreras;;
;OTRO;EASY;CAMINO CHICUREO 230, LOTEO A1;RM;COLINA;Diego Chamy;KAM Cencosud;Aliro Merida;;
;OTRO;EASY;FLORIDA;RM;LA FLORIDA;Diego Chamy;KAM Cencosud;Claudio Contreras;;
;OTRO;EASY;AVDA PDTE KENNEDY;RM;LAS CONDES;Diego Chamy;KAM Cencosud;Claudio Contreras;;
;OTRO;EASY;AVDA ANDRES BELLO;RM;PROVIDENCIA;Diego Chamy;KAM Cencosud;Claudio Contreras;;
